STU_ID,X1RACE,X1SEX,X1SES,X1SCIEFF,N1COURSE,X1SCIID,X1SCIUTI,X1SCIINT,S1TEFRNDS,S1TEACTIV,S1TEPOPULAR,S1TEMAKEFUN,X1CONTROL,X1LOCALE,N1SEX,X1TSRACE,X1TSCERT,N1HIDEG,N1SCIJOB,N1ALTCERT,N1SCIYRS912,N1GROUP,N1INTEREST,N1CONCEPTS,N1TERMS,S1STCHVALUES,S1STCHRESPCT,S1STCHFAIR,S1STCHCONF,S1STCHMISTKE,X3TGPAENG,X3TGPAMAT,X3TGPASCI,COURSE_TYPE,ALTCERT,SCIJOB,X1GEN,SCH_CONTROL,N1GEN,SCH_LOCALE
10103,5.0,1.0,,,,,,,,,,,1,1,2.0,8.0,0.0,4.0,0.0,0.0,3.0,,,,,,,,,,1.5,2.0,2.5,Other Science,No,No,Male,Public,Female,City
10104,8.0,1.0,0.034,0.25,4.0,-0.33,0.41,0.22,1.0,1.0,1.0,1.0,1,4,1.0,6.0,5.0,3.0,1.0,1.0,24.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,Earth Science,Yes,Yes,Male,Public,Male,Rural
10105,8.0,2.0,1.0498,0.25,6.0,0.27,0.1,0.54,3.0,3.0,3.0,3.0,2,1,1.0,8.0,1.0,4.0,0.0,0.0,26.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.5,3.5,3.5,Physical Science,No,No,Female,Non-public,Male,City
10106,3.0,1.0,-0.4907,0.25,7.0,-0.33,1.27,0.5,3.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,3.0,1.0,0.0,18.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.5,Physical Science,No,Yes,Male,Public,Female,Rural
10107,3.0,2.0,1.2984,0.25,2.0,0.91,0.1,0.09,3.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,1.0,1.0,11.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.5,3.5,Life Science,Yes,Yes,Female,Public,Female,Rural
10108,6.0,2.0,-0.4024,-0.91,,0.31,-0.89,-0.54,3.0,2.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,0.0,0.0,11.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,Other Science,No,No,Female,Public,Male,Suburban
10109,6.0,2.0,0.0876,0.25,7.0,0.91,1.69,0.93,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,10.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,2.0,Physical Science,No,No,Female,Public,Female,Suburban
10110,8.0,2.0,0.5598,-0.89,,-0.94,-0.33,-0.61,3.0,4.0,4.0,4.0,1,4,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.5,3.5,3.0,Other Science,Yes,Yes,Female,Public,,Rural
10111,8.0,1.0,-0.6659,,14.0,-0.33,,,2.0,3.0,2.0,3.0,1,1,2.0,2.0,1.0,6.0,0.0,0.0,9.0,1.0,4.0,4.0,4.0,,,,,,0.25,0.25,0.5,Physical Science,No,No,Male,Public,Female,City
10112,2.0,1.0,1.4591,1.41,11.0,1.52,1.08,1.32,3.0,3.0,3.0,4.0,1,4,2.0,8.0,1.0,3.0,1.0,0.0,14.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,Life Science,No,Yes,Male,Public,Female,Rural
10113,5.0,1.0,-0.8455,0.25,6.0,-0.33,1.27,0.16,3.0,2.0,3.0,3.0,1,4,2.0,8.0,1.0,3.0,0.0,0.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,1.5,Physical Science,No,No,Male,Public,Female,Rural
10114,8.0,1.0,-0.8049,-1.02,,-0.97,0.1,-0.17,2.0,2.0,3.0,3.0,1,4,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,Other Science,Yes,Yes,Male,Public,,Rural
10115,8.0,1.0,-0.0649,0.25,11.0,0.91,-0.89,0.49,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,3.0,0.0,0.0,19.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Life Science,No,No,Male,Public,Male,City
10116,5.0,1.0,-0.4728,0.25,,0.91,0.1,1.38,3.0,3.0,4.0,4.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,7.0,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Other Science,No,No,Male,Public,Female,Suburban
10117,8.0,2.0,0.2802,-0.05,18.0,-0.33,-0.47,0.5,3.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,22.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.5,Other Science,No,No,Female,Public,Female,Rural
10118,3.0,1.0,0.215,0.25,,-0.33,0.66,,,,,,2,2,,,,,,,,,,,,1.0,1.0,3.0,2.0,2.0,,,,Other Science,Yes,Yes,Male,Non-public,,Suburban
10119,8.0,1.0,-1.0862,,11.0,,-3.1,,,,,,1,3,1.0,8.0,1.0,4.0,1.0,1.0,20.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,Life Science,Yes,Yes,Male,Public,Male,Town
10120,5.0,1.0,-0.7924,-0.05,18.0,0.27,0.28,0.16,3.0,3.0,4.0,4.0,1,2,1.0,8.0,1.0,4.0,1.0,0.0,12.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,Other Science,No,Yes,Male,Public,Male,Suburban
10121,6.0,1.0,-0.7549,1.83,11.0,-0.33,1.27,0.93,3.0,4.0,3.0,2.0,1,1,1.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0,Life Science,No,No,Male,Public,Male,City
10122,2.0,2.0,0.2871,,,0.91,,,2.0,3.0,3.0,4.0,1,2,,,,,,,,,,,,,,,,,4.0,3.5,3.0,Other Science,Yes,Yes,Female,Public,,Suburban
10123,8.0,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2.0,1.5,1.5,Other Science,Yes,Yes,Male,Public,,Suburban
10124,8.0,2.0,0.3555,0.69,,0.91,1.27,0.93,2.0,1.0,3.0,2.0,1,2,2.0,8.0,1.0,3.0,0.0,1.0,3.0,,,,,1.0,1.0,2.0,1.0,2.0,3.5,2.5,3.5,Other Science,Yes,No,Female,Public,Female,Suburban
10126,8.0,1.0,0.3709,,,-1.57,1.69,,,,,,1,4,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.5,Other Science,Yes,Yes,Male,Public,,Rural
10127,3.0,2.0,-0.4293,0.25,11.0,-0.33,0.28,-1.44,3.0,2.0,4.0,4.0,1,2,2.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,Life Science,Yes,No,Female,Public,Female,Suburban
10128,2.0,1.0,0.2533,,11.0,0.27,,,3.0,2.0,3.0,3.0,2,1,1.0,8.0,1.0,6.0,1.0,1.0,6.0,1.0,4.0,4.0,3.0,,,,,,,,,Life Science,Yes,Yes,Male,Non-public,Male,City
10129,6.0,1.0,0.2807,0.25,3.0,0.91,0.1,1.71,3.0,3.0,3.0,3.0,1,4,1.0,8.0,1.0,3.0,0.0,0.0,5.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.5,2.5,Earth Science,No,No,Male,Public,Male,Rural
10130,8.0,2.0,-0.7751,-1.74,6.0,-1.57,,-2.15,2.0,3.0,2.0,2.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.5,3.5,Physical Science,No,No,Female,Public,Female,Suburban
10131,5.0,1.0,0.5592,1.09,,0.31,0.71,1.38,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.5,4.0,4.0,Other Science,Yes,Yes,Male,Public,,Suburban
10132,8.0,2.0,0.3202,-0.05,,-0.33,-0.47,0.16,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.5,3.0,3.5,Other Science,Yes,Yes,Female,Public,,Suburban
10133,5.0,1.0,-1.1259,-0.17,2.0,-0.33,,-1.0,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,0.0,7.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.5,1.5,Life Science,No,Yes,Male,Public,Female,Suburban
10135,8.0,1.0,0.2157,-0.16,,-0.33,-1.45,-0.99,3.0,2.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,,3.0,3.0,1.0,0.5,0.5,Other Science,Yes,Yes,Male,Public,,Suburban
10136,8.0,2.0,-0.2589,-0.9,11.0,-0.33,-1.5,-1.38,2.0,2.0,2.0,2.0,1,2,2.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,,,,Life Science,Yes,No,Female,Public,Female,Suburban
10137,8.0,1.0,-0.4726,,,-1.57,,,2.0,2.0,3.0,3.0,1,4,,,,,,,,,,,,,,,,,1.5,1.5,1.5,Other Science,Yes,Yes,Male,Public,,Rural
10138,3.0,1.0,-0.1636,-0.05,,,-0.33,0.54,2.0,2.0,3.0,4.0,1,1,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.5,Other Science,Yes,Yes,Male,Public,,City
10139,8.0,1.0,-0.0593,-1.33,1.0,-0.97,0.1,-1.77,2.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,1.0,0.0,10.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,0.25,0.5,0.25,Other Science,No,Yes,Male,Public,Female,Suburban
10140,5.0,2.0,-0.6665,0.25,,0.31,-0.89,0.16,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,0.0,26.0,,,,,2.0,2.0,2.0,2.0,2.0,0.25,0.5,0.25,Other Science,No,Yes,Female,Public,Female,Suburban
10141,3.0,1.0,-0.6333,0.38,,-0.33,-1.32,,,,,,1,2,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,Other Science,Yes,Yes,Male,Public,,Suburban
10142,4.0,1.0,-0.9297,,11.0,,0.23,-1.44,3.0,3.0,3.0,3.0,1,1,2.0,3.0,1.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,0.25,0.5,0.5,Life Science,Yes,No,Male,Public,Female,City
10143,2.0,1.0,1.0303,,,0.91,,,3.0,3.0,2.0,3.0,1,3,,,,,,,,,,,,,,,,,3.0,3.5,3.5,Other Science,Yes,Yes,Male,Public,,Town
10145,6.0,1.0,0.0676,,3.0,-0.33,,,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,1.0,24.0,1.0,4.0,4.0,3.0,,,,,,3.0,2.5,3.0,Earth Science,Yes,Yes,Male,Public,Female,Suburban
10146,6.0,2.0,0.1079,-0.17,6.0,0.31,0.15,0.54,2.0,1.0,4.0,4.0,1,1,2.0,8.0,1.0,4.0,0.0,1.0,18.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,0.5,1.0,Physical Science,Yes,No,Female,Public,Female,City
10147,8.0,1.0,-0.2751,-1.33,,-0.33,0.28,0.86,2.0,2.0,3.0,4.0,1,3,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,Other Science,Yes,Yes,Male,Public,,Town
10148,5.0,1.0,-0.7937,-0.46,,-0.97,0.66,0.56,2.0,2.0,4.0,3.0,1,2,2.0,8.0,1.0,3.0,1.0,0.0,11.0,,,,,2.0,2.0,2.0,1.0,3.0,0.25,0.25,0.25,Other Science,No,Yes,Male,Public,Female,Suburban
10149,8.0,1.0,0.10099999999999999,0.25,6.0,-0.33,0.1,-0.28,,,,,1,3,1.0,8.0,1.0,3.0,0.0,0.0,16.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,Physical Science,No,No,Male,Public,Male,Town
10150,8.0,1.0,0.5366,-0.89,16.0,2.15,1.69,0.09,3.0,3.0,3.0,4.0,2,1,1.0,8.0,1.0,6.0,1.0,0.0,26.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.5,2.0,3.5,Physical Science,No,Yes,Male,Non-public,Male,City
10151,8.0,2.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,3.0,2.5,1.0,Other Science,Yes,Yes,Female,Public,,Suburban
10153,8.0,1.0,1.1111,0.69,,0.91,0.71,0.99,2.0,2.0,3.0,3.0,1,4,1.0,6.0,1.0,4.0,0.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,Other Science,Yes,No,Male,Public,Male,Rural
10154,8.0,1.0,0.2565,0.25,6.0,0.31,1.27,-0.69,3.0,2.0,3.0,3.0,1,3,2.0,8.0,1.0,4.0,0.0,0.0,19.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,Physical Science,No,No,Male,Public,Female,Town
10155,5.0,1.0,-0.9271,0.25,11.0,0.91,1.13,0.54,4.0,4.0,4.0,4.0,2,3,2.0,8.0,1.0,5.0,1.0,1.0,16.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.5,3.5,3.0,Life Science,Yes,Yes,Male,Non-public,Female,Town
10156,8.0,1.0,1.9004,,,0.27,,,2.0,2.0,2.0,3.0,1,4,,,,,,,,,,,,,,,,,2.0,1.5,1.5,Other Science,Yes,Yes,Male,Public,,Rural
10158,8.0,1.0,0.9834,0.25,4.0,0.91,0.1,0.16,3.0,3.0,3.0,3.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,20.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Earth Science,No,No,Male,Public,Male,Rural
10159,8.0,2.0,0.0489,,,-1.57,,,3.0,3.0,,3.0,2,2,,,,,,,,,,,,,,,,,,,,Other Science,Yes,Yes,Female,Non-public,,Suburban
10160,8.0,2.0,0.1032,,6.0,-0.33,,,3.0,3.0,3.0,2.0,1,4,1.0,8.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,,,,,,3.0,2.5,2.5,Physical Science,Yes,Yes,Female,Public,Male,Rural
10161,8.0,1.0,-0.8837,1.53,,0.27,-0.33,0.93,2.0,2.0,1.0,2.0,1,4,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.5,3.0,Other Science,Yes,Yes,Male,Public,,Rural
10162,5.0,1.0,-0.9416,0.25,11.0,0.91,0.1,0.86,3.0,3.0,2.0,3.0,1,3,2.0,8.0,5.0,3.0,0.0,1.0,16.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.5,3.5,2.5,Life Science,Yes,No,Male,Public,Female,Town
10163,5.0,1.0,-0.0505,0.25,11.0,0.27,1.69,1.31,2.0,2.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,7.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.5,Life Science,No,No,Male,Public,Female,Rural
10164,2.0,1.0,1.8024,0.25,,0.91,0.23,0.86,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,1.5,2.0,Other Science,Yes,Yes,Male,Public,,Suburban
10165,,1.0,,,11.0,,,,,,,,1,2,2.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,,,,,,2.0,2.5,1.5,Life Science,Yes,Yes,Male,Public,Female,Suburban
10166,8.0,1.0,1.0753,1.83,,0.27,1.27,-0.58,2.0,3.0,4.0,4.0,1,4,2.0,2.0,1.0,3.0,0.0,0.0,4.0,,,,,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,Other Science,No,No,Male,Public,Female,Rural
10167,8.0,1.0,0.3253,0.67,11.0,0.27,-0.89,1.38,2.0,2.0,3.0,4.0,1,1,2.0,8.0,1.0,3.0,0.0,0.0,16.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.5,2.5,2.5,Life Science,No,No,Male,Public,Female,City
10168,8.0,1.0,0.7559999999999999,-0.17,11.0,-0.97,-0.89,0.16,3.0,4.0,3.0,3.0,2,1,1.0,8.0,1.0,6.0,1.0,0.0,26.0,,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,Life Science,No,Yes,Male,Non-public,Male,City
10169,8.0,1.0,0.1516,0.25,11.0,-0.33,0.1,0.16,2.0,2.0,3.0,3.0,1,4,1.0,8.0,1.0,3.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.5,2.5,Life Science,Yes,No,Male,Public,Male,Rural
10170,2.0,1.0,0.3952,1.83,7.0,2.15,0.71,1.7,3.0,3.0,4.0,4.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,16.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.5,4.0,3.5,Physical Science,No,No,Male,Public,Male,Rural
10171,8.0,2.0,0.8109999999999999,0.25,11.0,0.91,0.84,1.32,4.0,4.0,4.0,4.0,2,1,1.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.5,4.0,Life Science,No,No,Female,Non-public,Male,City
10172,8.0,2.0,-1.3184,-1.33,,-0.33,-0.89,-1.05,2.0,2.0,2.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,16.0,,,,,2.0,2.0,3.0,3.0,3.0,2.5,1.5,1.0,Other Science,No,No,Female,Public,Female,Suburban
10173,8.0,2.0,2.2775,1.1,,0.91,1.27,-0.99,2.0,1.0,3.0,4.0,2,1,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,,,,Other Science,Yes,Yes,Female,Non-public,,City
10175,2.0,1.0,0.1268,1.83,,-0.33,1.69,1.38,1.0,4.0,4.0,4.0,1,1,2.0,5.0,1.0,4.0,1.0,0.0,7.0,,,,,1.0,1.0,1.0,1.0,1.0,3.5,3.0,3.0,Other Science,No,Yes,Male,Public,Female,City
10176,8.0,2.0,-0.48700000000000004,0.25,,,-0.33,-0.23,3.0,3.0,3.0,3.0,1,3,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,3.0,2.5,2.0,Other Science,Yes,Yes,Female,Public,,Town
10177,8.0,1.0,0.0301,,,-1.57,,,3.0,3.0,4.0,4.0,1,2,,,,,,,,,,,,,,,,,,,,Other Science,Yes,Yes,Male,Public,,Suburban
10178,8.0,2.0,0.4133,1.83,,0.27,0.1,0.16,2.0,2.0,3.0,3.0,1,1,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.5,Other Science,Yes,Yes,Female,Public,,City
10179,2.0,2.0,,,4.0,,,,,,,,2,1,2.0,8.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,,,,,,3.0,2.5,2.5,Earth Science,Yes,Yes,Female,Non-public,Female,City
10180,6.0,2.0,0.9223,-0.89,12.0,-0.33,0.71,-0.56,4.0,4.0,4.0,4.0,2,1,2.0,8.0,5.0,4.0,1.0,1.0,6.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.5,2.5,3.5,Life Science,Yes,Yes,Female,Non-public,Female,City
10181,,1.0,,,11.0,,,,,,,,1,4,2.0,8.0,1.0,4.0,1.0,1.0,6.0,1.0,4.0,4.0,4.0,,,,,,2.0,0.5,0.25,Life Science,Yes,Yes,Male,Public,Female,Rural
10182,8.0,1.0,1.3703,1.4,,2.15,-0.33,1.38,3.0,3.0,3.0,4.0,2,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,Other Science,Yes,Yes,Male,Non-public,,Suburban
10183,8.0,2.0,0.1878,,,-0.33,,,3.0,2.0,4.0,4.0,1,1,2.0,8.0,1.0,3.0,1.0,0.0,9.0,,,,,,,,,,3.5,3.0,3.0,Other Science,No,Yes,Female,Public,Female,City
10184,8.0,1.0,0.0462,-0.48,6.0,-0.97,-0.33,-0.67,2.0,3.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.5,2.5,3.0,Physical Science,No,No,Male,Public,Female,City
10185,4.0,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,3.0,2.5,1.5,Other Science,Yes,Yes,Male,Public,,Suburban
10186,2.0,2.0,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,2.0,2.5,2.5,Other Science,Yes,Yes,Female,Public,,City
10187,6.0,2.0,0.7085,-0.89,3.0,-1.57,-0.33,-1.38,2.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.5,Earth Science,Yes,Yes,Female,Public,Female,Suburban
10189,2.0,2.0,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,4.0,3.0,3.5,Other Science,Yes,Yes,Female,Non-public,,City
10190,8.0,1.0,0.1626,1.22,7.0,-0.33,-0.89,-0.67,1.0,1.0,3.0,3.0,1,3,2.0,8.0,1.0,4.0,1.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,Physical Science,Yes,Yes,Male,Public,Female,Town
10191,1.0,2.0,-0.281,0.68,,-0.36,-0.33,-0.23,1.0,4.0,4.0,4.0,2,4,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,Other Science,Yes,Yes,Female,Non-public,,Rural
10192,7.0,1.0,0.0027,,4.0,-0.97,,,2.0,2.0,4.0,4.0,1,3,1.0,8.0,5.0,3.0,0.0,0.0,22.0,1.0,3.0,3.0,3.0,,,,,,2.5,2.0,-1.0,Earth Science,No,No,Male,Public,Male,Town
10193,8.0,2.0,1.0269,-0.89,16.0,0.27,-0.89,-0.6,3.0,3.0,3.0,3.0,2,1,2.0,8.0,0.0,3.0,1.0,0.0,14.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.5,3.5,3.0,Physical Science,No,Yes,Female,Non-public,Female,City
10194,8.0,1.0,-0.0327,0.25,,0.27,-0.47,0.16,3.0,3.0,3.0,3.0,2,1,2.0,8.0,0.0,3.0,0.0,1.0,5.0,,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.5,3.5,Other Science,Yes,No,Male,Non-public,Female,City
10195,6.0,1.0,1.0087,1.41,,0.91,-0.89,-0.23,3.0,3.0,3.0,2.0,1,4,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,Other Science,Yes,Yes,Male,Public,,Rural
10196,,2.0,,,11.0,,,,,,,,2,1,2.0,8.0,1.0,3.0,0.0,0.0,21.0,1.0,4.0,3.0,4.0,,,,,,2.5,2.5,2.5,Life Science,No,No,Female,Non-public,Female,City
10197,2.0,1.0,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,2.5,3.5,3.0,Other Science,Yes,Yes,Male,Non-public,,City
10199,5.0,1.0,0.1172,-0.58,,-1.57,-0.2,-1.89,4.0,2.0,1.0,3.0,1,4,,,,,,,,,,,,2.0,4.0,1.0,2.0,3.0,,,,Other Science,Yes,Yes,Male,Public,,Rural
10200,8.0,1.0,-0.1942,-1.02,,-0.33,-0.47,-0.56,2.0,2.0,2.0,2.0,1,2,1.0,8.0,1.0,4.0,0.0,0.0,9.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,Other Science,No,No,Male,Public,Male,Suburban
10201,8.0,2.0,-0.29,,,-0.33,,,4.0,4.0,4.0,4.0,1,4,,,,,,,,,,,,,,,,,0.5,0.5,0.25,Other Science,Yes,Yes,Female,Public,,Rural
10202,,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,1.5,1.5,1.0,Other Science,Yes,Yes,Male,Public,,Suburban
10203,2.0,1.0,0.0776,-1.21,,-1.57,-0.33,-0.28,2.0,2.0,3.0,3.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.5,2.5,2.5,Other Science,Yes,Yes,Male,Public,,Suburban
10204,5.0,1.0,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,2.0,1.0,1.5,Other Science,Yes,Yes,Male,Public,,Town
10205,8.0,2.0,0.5788,-0.89,12.0,1.52,1.27,-2.26,2.0,1.0,1.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,13.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.5,2.0,3.5,Life Science,No,No,Female,Public,Female,Suburban
10206,8.0,2.0,0.6767,1.83,,1.55,-0.89,0.61,3.0,3.0,4.0,4.0,1,2,1.0,8.0,1.0,4.0,0.0,0.0,3.0,,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,Other Science,No,No,Female,Public,Male,Suburban
10207,1.0,1.0,-0.4381,-1.33,6.0,-1.57,-0.89,-1.45,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,6.0,,0.0,14.0,,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.5,2.0,2.0,Physical Science,No,Yes,Male,Public,Female,Suburban
10208,8.0,1.0,-0.2391,-0.46,4.0,-0.33,0.1,-0.24,2.0,2.0,4.0,4.0,1,4,1.0,5.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.5,3.0,1.0,Earth Science,No,Yes,Male,Public,Male,Rural
10209,5.0,1.0,-0.3711,0.25,6.0,0.91,1.69,2.03,3.0,2.0,2.0,2.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,23.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.5,1.0,Physical Science,No,No,Male,Public,Male,Rural
10210,5.0,1.0,2.0292,1.83,11.0,2.15,1.69,2.03,4.0,4.0,4.0,3.0,2,1,1.0,8.0,1.0,3.0,0.0,0.0,26.0,1.0,4.0,4.0,4.0,,,1.0,1.0,3.0,3.0,3.0,3.0,Life Science,No,No,Male,Non-public,Male,City
10211,8.0,2.0,1.0961,-0.05,11.0,-0.33,-0.47,0.16,3.0,3.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,0.0,0.0,11.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.5,3.0,Life Science,No,No,Female,Public,Female,City
10212,8.0,1.0,1.9172,1.83,4.0,0.27,-2.49,-1.89,2.0,3.0,1.0,2.0,2,1,2.0,8.0,1.0,3.0,0.0,1.0,26.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,,,,Earth Science,Yes,No,Male,Non-public,Female,City
